%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
74.0, -11024.863842113476, -10965.899940240377, -85966.4408524562, -59028.76663550933, -18999.027490499913, -37527.17078055987, -17571.600386095095, -65538.75691160643, -46934.75180086515, -47577.11858476622, -76524.97458755667, -92056.39714674916, -28841.618161394377, -75766.62460167702, -15685.359023256187, -63992.03854704363, 0.13037500000000002, 0.983375, -0.0198125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869304988E9, 0.0, 2025-03-12 17:08:06.930
76.0, -11011.452795440293, -10939.815454461033, -85502.21747186393, -59060.99785101388, -19189.93373989269, -37665.97511362733, -17376.38025002244, -65565.78017065288, -45855.81074426303, -47812.0354189915, -76761.03136074917, -92289.61524839584, -28864.796920394532, -75967.94676398596, -15153.901595342351, -64196.93698846543, 0.1281875, 0.9826874999999999, -0.024906249999999998, 192.0, 1.5, 120.0, 15.0, 88.0, 127.5, 8.0, 0.0, 0.0, 0.0, 1.741766886930521E9, 0.0, 2025-03-12 17:08:06.930
78.0, -11000.723958101746, -10953.517073812136, -86164.45495658576, -58991.72979494689, -19038.970057841547, -37503.83555934853, -17686.30953863973, -65493.00289070641, -46966.46892624723, -47553.44808738805, -76507.18259897025, -92036.86172209523, -28863.612277938402, -75756.11928178303, -15686.074279078757, -63983.52253240616, 0.1281875, 0.9826874999999999, -0.024906249999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869305422E9, 0.0, 2025-03-12 17:08:06.930
80.0, -11018.292429243616, -10928.952506655754, -85355.7464904483, -59097.02886307584, -19118.96695124709, -37683.96826791385, -17259.592385243464, -65593.1834093551, -45849.351090115444, -47820.95376502917, -76771.06729400961, -92299.29355374498, -28842.244010239127, -75970.04782796477, -15171.984156606693, -64188.35391859459, 0.1281875, 0.9826874999999999, -0.024906249999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869305625E9, 0.0, 2025-03-12 17:08:06.930
82.0, -11016.32547573155, -10963.105972183463, -86309.24955716725, -58995.68605371548, -19104.39361386223, -37521.44873397931, -17749.47556847043, -65499.596655320725, -46949.302786505556, -47575.08457602079, -76523.20879974471, -92058.69937642806, -28907.846380215455, -75786.65176470898, -15651.093799006201, -64013.92090486538, 0.1281875, 0.9826874999999999, -0.024906249999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869306273E9, 0.0, 2025-03-12 17:08:06.930
84.0, -11047.819083669077, -10942.74353298468, -85212.29299453415, -59137.39611356212, -19081.997165918012, -37713.74079152832, -17115.110709084358, -65644.61477334677, -45891.81940458053, -47827.61458487685, -76789.1275035295, -92314.11276031885, -28845.574420162968, -75979.0332292358, -15200.929665676316, -64203.821325757664, 0.1281875, 0.9826874999999999, -0.024906249999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869306479E9, 0.0, 2025-03-12 17:08:06.930
86.0, -11013.285638485628, -10966.97282397423, -86404.17741586894, -58972.06025982622, -19176.41093449723, -37523.7062601693, -17754.437655739504, -65489.40425984911, -46907.19209995176, -47602.890146123194, -76560.0221228626, -92084.20271685156, -28967.12320651093, -75821.45343082589, -15592.643987255573, -64054.779893729676, 0.12809375, 0.98134375, -0.021453125, 192.0, 2.0, 0.0, 15.0, 80.0, 127.5, 56.0, 0.0, 0.0, 0.0, 1.7417668869306672E9, 0.0, 2025-03-12 17:08:06.930
88.0, -11051.015383126187, -10944.866948707933, -85116.02403116513, -59142.93934618704, -19025.24608674599, -37707.48230308083, -16961.554224676398, -65664.97721254555, -45981.15932716839, -47822.1384074853, -76778.15279700194, -92300.81347236794, -28824.966111775175, -75958.26845863683, -15234.30082014809, -64186.05168891569, 0.12809375, 0.98134375, -0.021453125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869306872E9, 0.0, 2025-03-12 17:08:06.930
90.0, -10976.405260134372, -10945.425742319316, -86487.77294013178, -58919.9583435009, -19213.917161693236, -37483.27195444965, -17712.0810999967, -65444.32079128275, -46826.9046338683, -47596.877526864715, -76534.67524465028, -92067.81888816583, -28957.958991284253, -75806.23189285182, -15510.948361271425, -64049.460178549314, 0.12809375, 0.98134375, -0.021453125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869307065E9, 0.0, 2025-03-12 17:08:06.930
92.0, -11032.016400339175, -10930.360666556438, -85085.46919649473, -59132.545785015325, -18951.88766144367, -37681.017837645755, -16813.026882770882, -65661.49034041051, -46066.47593575429, -47792.29882863746, -76724.68742426485, -92256.08763171287, -28783.816550232954, -75916.60480697213, -15269.214244987279, -64138.57658369262, 0.12809375, 0.98134375, -0.021453125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886930726E9, 0.0, 2025-03-12 17:08:06.930
94.0, -10985.144792216397, -10958.501512825671, -86468.37162594458, -58951.608413649614, -19254.03854299051, -37527.75192591571, -17589.213560725875, -65466.605480504695, -46683.74171063206, -47619.83276842032, -76563.95602988673, -92105.52628106193, -28971.660610635354, -75842.68758805843, -15406.588066409597, -64083.41247837693, 0.12809375, 0.98134375, -0.021453125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886930746E9, 0.0, 2025-03-12 17:08:06.930
96.0, -11052.401191282415, -10947.906785953855, -85051.49454492267, -59157.5126835719, -18933.693341457052, -37687.566898771154, -16658.755142540354, -65686.3007767559, -46202.50865250929, -47793.99756121606, -76731.97409295727, -92263.9777975056, -28807.822323777953, -75924.22675183139, -15294.65053017742, -64151.40648500997, 0.126, 0.986, -0.012, 192.0, 1.5, 120.0, 15.0, 104.0, 127.5, 80.0, 0.0, 0.0, 0.0, 1.7417668869307666E9, 0.0, 2025-03-12 17:08:06.930
98.0, -10971.93491124331, -10944.576376030014, -86412.22404387285, -58939.09143675464, -19288.661395151783, -37530.076507339065, -17450.520986380696, -65455.38490478813, -46570.038386587905, -47651.70635601358, -76589.79464647706, -92125.01700222696, -28992.380677745427, -75862.5582888792, -15300.909018624905, -64113.67674036941, 0.126, 0.986, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869307868E9, 0.0, 2025-03-12 17:08:06.930
100.0, -11047.372048779971, -10934.652201491857, -85085.67036219483, -59149.667221268086, -18910.17930629007, -37657.57085771213, -16550.57269937667, -65676.06367779538, -46352.08652640421, -47743.884950147265, -76695.22782507275, -92218.00025916104, -28800.60271031889, -75879.85853908761, -15338.07996965408, -64112.246228724274, 0.126, 0.986, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869308057E9, 0.0, 2025-03-12 17:08:06.930
102.0, -10985.748289316689, -10945.06811440803, -86306.45558911034, -58952.927166572474, -19329.20745959371, -37547.399109291924, -17284.33576635549, -65465.30907932629, -46429.244748263925, -47696.92393504667, -76644.42230992584, -92168.17822077015, -29006.37286977445, -75893.06842006069, -15205.265904100646, -64146.46674948535, 0.126, 0.986, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869308248E9, 0.0, 2025-03-12 17:08:06.930
104.0, -11055.150455850418, -10942.11768413993, -85182.4087121974, -59125.057950622795, -18898.93637882905, -37625.294938718675, -16492.234646348315, -65663.0996660113, -46520.886900530684, -47712.19017650964, -76667.19873752579, -92184.51734596699, -28811.018623235064, -75852.14237596303, -15392.19354298038, -64083.70305105484, 0.126, 0.986, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869308531E9, 0.0, 2025-03-12 17:08:06.930
106.0, -10995.493649899203, -10945.559852786047, -86162.19743039578, -58971.79203889275, -19325.184145591753, -37580.747912019244, -17106.05825257996, -65488.46548658198, -46282.88552557058, -47732.418505241694, -76687.0023831132, -92204.11982585429, -29002.863645894966, -75922.05863261923, -15126.453653151233, -64171.47835153084, 0.13, 0.986, -0.016, 192.0, 2.0, 8.0, 15.0, 104.0, 127.5, 64.0, 0.0, 0.0, 0.0, 1.741766886930873E9, 0.0, 2025-03-12 17:08:06.930
108.0, -11059.509046019202, -10961.183722160307, -85301.54351014418, -59124.27563956686, -18900.635111407653, -37614.61080486904, -16470.441695504393, -65656.1929769746, -46663.53573364446, -47687.64796109772, -76647.79742333859, -92164.35607246829, -28839.740614860133, -75837.47963160035, -15438.036970858215, -64069.55439681464, 0.13, 0.986, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869308927E9, 0.0, 2025-03-12 17:08:06.930
110.0, -11018.940629832821, -10971.26435890965, -85978.93547760672, -58997.29537931626, -19328.782776449058, -37620.24344447177, -16932.049921995393, -65520.070853241785, -46162.45432644538, -47791.20359315915, -76746.77094778669, -92269.94571327517, -29017.07935536854, -75973.95938324445, -15059.554881996499, -64219.1099189651, 0.13, 0.986, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869309125E9, 0.0, 2025-03-12 17:08:06.930
112.0, -11057.720906462779, -10970.839675764999, -85456.77637538628, -59064.14944698208, -18923.769166918893, -37590.2250516683, -16499.387204574014, -65627.13570918271, -46817.382790730335, -47680.18247844964, -76616.2814636566, -92139.76915356745, -28860.751254648123, -75820.93934070341, -15487.747250526816, -64049.594289016044, 0.13, 0.986, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886930931E9, 0.0, 2025-03-12 17:08:06.930
114.0, -11008.748234361201, -10958.970899459231, -85806.08943773383, -58956.59285266315, -19286.739145128628, -37626.97131955282, -16786.182437680058, -65536.23116448298, -46060.910351384926, -47814.918794026235, -76756.69512232485, -92286.50835591655, -28990.704296911277, -75981.67073508153, -15023.188593767714, -64223.31204692269, 0.13, 0.986, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869309504E9, 0.0, 2025-03-12 17:08:06.930
116.0, -11050.702458703812, -10961.317832627039, -85654.07522369329, -58996.46836477141, -18937.493138014455, -37545.52156275768, -16589.75530740682, -65612.36120609775, -46920.513739647125, -47631.343916814796, -76562.70433219723, -92095.78092047942, -28869.781359408065, -75790.69743045539, -15527.287486468254, -64023.174527069874, 0.134, 0.982, -0.02, 192.0, 2.0, 24.0, 15.0, 88.0, 127.5, 48.0, 0.0, 0.0, 0.0, 1.7417668869309695E9, 0.0, 2025-03-12 17:08:06.930
118.0, -11030.049446827108, -10949.896091210378, -85603.58263296874, -58974.69776567195, -19256.9442697697, -37654.64277918849, -16653.457779104447, -65590.74706920946, -45958.74052747971, -47847.30647174198, -76778.46572142432, -92309.15067304978, -28972.06294203555, -75996.46758991094, -14998.959302778161, -64236.76779708479, 0.134, 0.982, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869309893E9, 0.0, 2025-03-12 17:08:06.930
120.0, -11058.391458796437, -10965.765829773645, -85805.44123714462, -58977.6705476845, -19009.733976094005, -37544.64984472392, -16684.482000408414, -65607.48852580649, -46981.4892985212, -47615.87650965172, -76568.4710822667, -92096.02678966842, -28911.24384537266, -75802.61091025006, -15532.473091181886, -64036.5632219986, 0.134, 0.982, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869310105E9, 0.0, 2025-03-12 17:08:06.931
122.0, -11036.285583530138, -10941.827111462011, -85392.09042693263, -58989.69578620145, -19219.50509780706, -37661.77298566973, -16534.390036391025, -65613.0317584314, -45919.17793979382, -47869.76997491956, -76814.18380906389, -92332.97763263913, -28964.552755898567, -76008.71634587245, -14990.82326779643, -64247.9660210569, 0.134, 0.982, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869310312E9, 0.0, 2025-03-12 17:08:06.931
124.0, -11017.75598737669, -10958.277995381117, -85976.18621303872, -58919.53366035625, -19055.085665593822, -37503.47793143725, -16806.746042578943, -65550.78215012338, -47023.68939205282, -47602.75603565646, -76550.23205879117, -92064.35436777525, -28937.998883485663, -75782.36022977355, -15529.746178358339, -64014.99378859923, 0.134, 0.982, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869310515E9, 0.0, 2025-03-12 17:08:06.931
126.0, -11012.346865218506, -10939.815454461033, -85223.53592199516, -59011.9804754234, -19158.618945910806, -37670.98190438532, -16432.197860741362, -65638.93743025512, -45904.76106462015, -47856.60479743538, -76804.23728278128, -92313.17398705173, -28925.794831013067, -75986.40930490605, -15008.369387193847, -64219.40049164301, 0.134, 0.986, -0.024, 192.0, 2.0, 24.0, 15.0, 104.0, 127.5, 32.0, 0.0, 0.0, 0.0, 1.7417668869310787E9, 0.0, 2025-03-12 17:08:06.931
128.0, -11003.875554069944, -10960.803742504566, -86119.3267845305, -58921.81353829069, -19117.40232913522, -37509.89288209592, -16909.564067073356, -65537.68402787257, -47006.38914184441, -47619.09516085329, -76564.49247175366, -92082.92866741761, -28982.36709622945, -75814.18911387792, -15500.979483244359, -64055.3163355966, 0.134, 0.986, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869310987E9, 0.0, 2025-03-12 17:08:06.931
130.0, -11037.671391686368, -10945.895128952878, -85069.51005095364, -59055.83459804471, -19096.704613769605, -37705.35888735758, -16336.532394472648, -65678.43296270764, -45938.75806793667, -47869.50175398609, -76811.12162007352, -92330.58599598242, -28900.604415011934, -75996.02055502184, -15043.282812033036, -64234.800843572724, 0.134, 0.986, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869311187E9, 0.0, 2025-03-12 17:08:06.931
132.0, -11016.459586198282, -10965.7881815181, -86213.82996008753, -58892.62216003206, -19165.547986691952, -37523.10276306901, -16978.206274295604, -65523.17774572108, -46975.56608624054, -47646.90073095569, -76575.98126840369, -92102.57585079383, -29012.832523922032, -75834.81977401016, -15451.626831487041, -64089.96153950233, 0.134, 0.986, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869311385E9, 0.0, 2025-03-12 17:08:06.931
134.0, -11053.630537227456, -10948.934966198798, -84955.78437516504, -59055.81224630025, -19025.179031512624, -37699.122750654555, -16266.392620371893, -65682.03159356494, -46016.74330434124, -47850.011032821065, -76793.30727974264, -92314.47038823014, -28880.80076942453, -75971.187766932, -15084.074745663971, -64220.65218933251, 0.134, 0.986, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869311595E9, 0.0, 2025-03-12 17:08:06.931
136.0, -11000.835716824022, -10956.892187224888, -86274.7608154727, -58875.07604063464, -19207.99394941258, -37511.65866990789, -17052.95050775415, -65493.67344304007, -46888.37193112039, -47652.98040544753, -76569.76748344512, -92100.89946995968, -29026.31062582858, -75839.31247464567, -15392.327653447112, -64095.70593782735, 0.124, 0.988, -0.022, 192.0, 1.5, 112.0, 15.0, 112.0, 127.5, 40.0, 0.0, 0.0, 0.0, 1.7417668869311807E9, 0.0, 2025-03-12 17:08:06.931
138.0, -11040.443007998825, -10943.905823696354, -84899.07799948192, -59052.86181603216, -18969.299670374356, -37687.566898771154, -16266.392620371893, -65674.78962836142, -46101.70228501586, -47850.636881665814, -76754.88463102396, -92294.0855972869, -28850.111824287396, -75955.0274556908, -15141.80930159203, -64194.7018140199, 0.124, 0.988, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869312065E9, 0.0, 2025-03-12 17:08:06.931
140.0, -10981.88143752592, -10957.786257003101, -86302.20875766383, -58859.31806079365, -19250.28344992202, -37519.12415255596, -17153.332192102935, -65470.584091017736, -46770.71234830766, -47671.957036490094, -76569.00752413363, -92120.30078414688, -29013.905407655886, -75858.73614057734, -15333.69902774084, -64117.72240611583, 0.124, 0.988, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869312313E9, 0.0, 2025-03-12 17:08:06.931
142.0, -11041.784112666144, -10930.181852600796, -84900.8437872939, -59064.507074893365, -18926.40667276462, -37682.60481150208, -16334.18546130484, -65682.56803543188, -46229.97894644486, -47829.78270408901, -76723.88276146445, -92271.42092840922, -28835.337321202438, -75931.8710484351, -15228.556421823076, -64174.47348528785, 0.124, 0.988, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886931255E9, 0.0, 2025-03-12 17:08:06.931
144.0, -10979.579207847024, -10942.229442862206, -86281.33222834257, -58857.77579042623, -19283.00640380459, -37538.816039421086, -17227.495280205643, -65467.58895726073, -46643.7097363126, -47698.39915018072, -76593.57209129001, -92145.06651700336, -29030.780974719644, -75887.16755952449, -15278.624329402965, -64143.87394712853, 0.124, 0.988, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869312794E9, 0.0, 2025-03-12 17:08:06.931
146.0, -11046.925013890865, -10928.840747933478, -84960.59000022293, -59062.5401213813, -18902.579713175262, -37667.517383994746, -16428.15219499495, -65692.87218962576, -46380.249724417896, -47778.73131975309, -76691.53978723762, -92229.69022151116, -28824.764946075076, -75900.28803351976, -15311.950780385827, -64138.93421160391, 0.11800000000000001, 0.982, -0.022, 192.0, 1.5, 88.0, 15.0, 88.0, 127.5, 40.0, 0.0, 0.0, 0.0, 1.7417668869314277E9, 0.0, 2025-03-12 17:08:06.931
148.0, -10974.862989766954, -10944.129341140908, -86225.29640499312, -58864.68247946292, -19317.942180388236, -37547.64497848094, -17272.1764173718, -65472.48398929644, -46491.404949594136, -47727.63523192826, -76657.83335659902, -92191.73695942605, -29048.662370283888, -75923.35503379763, -15224.086072932014, -64186.58813078263, 0.11800000000000001, 0.982, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869314487E9, 0.0, 2025-03-12 17:08:06.931
150.0, -11026.674333414358, -10925.666800220824, -85086.25150755067, -59035.360400123645, -18885.72649785596, -37613.58262462409, -16554.528958145256, -65652.21436646156, -46526.94422327808, -47719.02981031297, -76662.43781595682, -92187.35601751281, -28834.5550101465, -75857.93147777695, -15411.013711811747, -64100.26569369623, 0.11800000000000001, 0.982, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869314675E9, 0.0, 2025-03-12 17:08:06.931
152.0, -10957.182759902807, -10910.53466922458, -86132.91664515933, -58866.91765390845, -19321.87608741237, -37559.223182108784, -17287.777935001606, -65469.399448561606, -46340.97770940992, -47733.53609246446, -76679.33573476503, -92199.67182870768, -29030.602160764, -75917.20830407242, -15175.493380486178, -64181.871912702554, 0.11800000000000001, 0.982, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869314876E9, 0.0, 2025-03-12 17:08:06.931
154.0, -11026.674333414358, -10934.160463113842, -85222.06070686111, -59049.79962704178, -18900.344538729732, -37617.2259589703, -16708.73364314242, -65651.85673855028, -46668.47546916908, -47704.70234211712, -76655.93345832032, -92171.48627894954, -28853.21871676668, -75840.58652407963, -15484.170971413967, -64091.01207149173, 0.11800000000000001, 0.982, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668871147432E9, 0.0, 2025-03-12 17:08:07.114
156.0, -10962.435419849804, -10915.250887304652, -85991.83243415743, -58914.504517853806, -19320.132651344855, -37600.05981922863, -17308.60976083395, -65485.71622201398, -46216.500844538314, -47777.61373253033, -76733.82928774707, -92260.20035269266, -29028.97048341876, -75964.79516801776, -15146.793740605563, -64230.732826081854, 0.12, 0.98, -0.02, 192.0, 1.5, 96.0, 15.0, 80.0, 127.5, 48.0, 0.0, 0.0, 0.0, 1.741766887114838E9, 0.0, 2025-03-12 17:08:07.114
158.0, -11012.033940796131, -10917.083730349987, -85439.1184972666, -59019.15538539355, -18899.383413718155, -37573.081263671076, -16934.978000519037, -65606.14742113918, -46827.32931701295, -47664.44685035311, -76612.6828327993, -92146.11704899276, -28852.101129543917, -75818.16772439095, -15583.949158662459, -64068.92854796989, 0.12, 0.98, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668871148815E9, 0.0, 2025-03-12 17:08:07.114
